Date,Close
14/12/2016,6.05
15/12/2016,6.09
16/12/2016,6.107
19/12/2016,6.105
20/12/2016,6.105
21/12/2016,6.104
22/12/2016,6.122
23/12/2016,6.103
26/12/2016,6.097
27/12/2016,6.096
28/12/2016,6.096
29/12/2016,6.094
30/12/2016,6.095
02/01/2017,6.095
03/01/2017,6.094
04/01/2017,6.093
05/01/2017,6.094
06/01/2017,6.103
09/01/2017,6.103
10/01/2017,6.093
11/01/2017,6.076
12/01/2017,6.064
13/01/2017,6.051
16/01/2017,6.05
17/01/2017,6.048
18/01/2017,6.046
19/01/2017,6.035
20/01/2017,6.035
23/01/2017,6.035
24/01/2017,6.008
25/01/2017,6.01
26/01/2017,6.01
27/01/2017,6.01
30/01/2017,6.01
31/01/2017,6.01
01/02/2017,6.01
02/02/2017,6.01
03/02/2017,5.995
06/02/2017,5.977
07/02/2017,5.967
08/02/2017,5.967
09/02/2017,5.941
10/02/2017,5.94
13/02/2017,5.929
14/02/2017,5.918
15/02/2017,5.913
16/02/2017,5.891
17/02/2017,5.902
20/02/2017,5.903
21/02/2017,5.904
22/02/2017,5.9
23/02/2017,5.897
24/02/2017,5.894
27/02/2017,5.888
28/02/2017,5.882
01/03/2017,5.882
02/03/2017,5.882
03/03/2017,5.882
06/03/2017,5.876
07/03/2017,5.876
08/03/2017,5.876
09/03/2017,5.874
10/03/2017,5.871
13/03/2017,5.869
14/03/2017,5.869
15/03/2017,5.875
16/03/2017,5.87
17/03/2017,5.841
18/03/2017,5.841
20/03/2017,5.821
21/03/2017,5.823
22/03/2017,5.823
23/03/2017,5.834
24/03/2017,5.832
26/03/2017,5.832
27/03/2017,5.832
28/03/2017,5.832
29/03/2017,5.832
30/03/2017,5.832
31/03/2017,5.826
03/04/2017,5.835
04/04/2017,5.835
05/04/2017,5.831
06/04/2017,5.831
07/04/2017,5.812
10/04/2017,5.802
11/04/2017,5.803
12/04/2017,5.787
13/04/2017,5.782
14/04/2017,5.775
17/04/2017,5.767
18/04/2017,5.766
19/04/2017,5.758
20/04/2017,5.767
21/04/2017,5.77
22/04/2017,5.77
24/04/2017,5.77
25/04/2017,5.773
26/04/2017,5.774
27/04/2017,5.793
28/04/2017,5.793
01/05/2017,5.795
02/05/2017,5.795
03/05/2017,5.795
04/05/2017,5.809
05/05/2017,5.809
07/05/2017,5.809
08/05/2017,5.809
09/05/2017,5.81
10/05/2017,5.803
11/05/2017,5.805
12/05/2017,5.805
15/05/2017,5.788
16/05/2017,5.78
